order_id,customer_id,store_id,order_date,payment_method,order_status
O020743,C09594,S001,2026-03-10,Cash,Completed
O020744,C06803,S004,2025-09-07,Debit,Completed
O020745,C08535,S002,2025-08-17,Debit,Completed
O020746,C03352,S001,2026-01-17,Credit Card,Completed
O020747,C09687,S008,2025-09-08,Credit Card,Completed
O020748,C00436,S002,2025-11-24,Credit Card,Completed
O020749,C02673,S001,2026-02-20,Cash,Completed
O020750,C02404,S007,2025-11-10,Credit Card,Completed
O020751,C09203,S008,2025-10-19,Cash,Completed
O020752,C05469,S003,2025-08-25,Credit Card,Completed
O020753,C02617,S005,2025-10-25,Cash,Completed
O020754,C02770,S002,2025-09-18,Cash,Completed
O020755,C05381,S001,2026-06-12,Debit,Completed
O020756,C05595,S004,2025-11-13,Credit Card,Completed
O020757,C04614,S006,2025-08-22,Debit,Completed
O020758,C09450,S003,2026-05-01,Cash,Completed
O020759,C08797,S002,2026-01-16,Credit Card,Completed
O020760,C06651,S002,2026-06-30,Cash,Completed
O020761,C02086,S005,2025-12-19,Cash,Completed
O020762,C01307,S005,2026-05-10,Credit Card,Completed
O020763,C00178,S001,2026-02-05,Cash,Completed
O020764,C00452,S003,2025-11-15,Credit Card,Completed
O020765,C09339,S004,2025-09-25,Cash,Completed
O020766,C05293,S007,2026-05-09,Credit Card,Completed
O020767,C09211,S008,2026-01-06,Credit Card,Completed
O020768,C05182,S008,2025-11-28,Credit Card,Completed
O020769,C03686,S008,2026-05-04,Debit,Completed
O020770,C07649,S001,2026-02-13,Debit,Completed
O020771,C02459,S007,2026-07-17,Cash,Completed
O020772,C00158,S003,2026-07-04,Credit Card,Completed
O020773,C01020,S008,2026-07-23,Credit Card,Completed
O020774,C07160,S007,2026-05-16,Cash,Completed
O020775,C06720,S006,2025-12-03,Cash,Completed
O020776,C00167,S005,2025-08-04,Credit Card,Completed
O020777,C02450,S008,2026-06-29,Cash,Completed
O020778,C03955,S003,2025-11-02,Credit Card,Completed
O020779,C00875,S006,2025-11-25,Credit Card,Completed
O020780,C07201,S002,2025-10-02,Debit,Completed
O020781,C02252,S007,2026-06-29,Debit,Completed
O020782,C02274,S008,2025-09-17,Credit Card,Completed
O020783,C06863,S007,2026-01-28,Cash,Completed
O020784,C03759,S008,2025-11-12,Debit,Completed
O020785,C02244,S006,2026-02-14,Cash,Completed
O020786,C03433,S006,2025-12-17,Credit Card,Completed
O020787,C03551,S001,2026-07-03,Cash,Completed
O020788,C01045,S002,2026-04-11,Debit,Completed
O020789,C09701,S005,2025-10-21,Cash,Completed
O020790,C08355,S007,2026-01-26,Cash,Completed
O020791,C00555,S001,2025-10-13,Credit Card,Completed
O020792,C03500,S002,2025-08-28,Credit Card,Completed
O020793,C01647,S007,2025-08-18,Credit Card,Completed
O020794,C07293,S008,2025-09-23,Credit Card,Completed
O020795,C06177,S002,2025-12-27,Cash,Completed
O020796,C01423,S004,2026-03-05,Cash,Completed
O020797,C04760,S002,2025-11-25,Debit,Completed
O020798,C05892,S006,2026-05-15,Cash,Completed
O020799,C05215,S008,2026-06-08,Debit,Completed
O020800,C04996,S003,2026-03-29,Cash,Completed
O020801,C01210,S006,2025-12-08,Debit,Completed
O020802,C05135,S002,2025-12-20,Cash,Completed
O020803,C07703,S002,2025-09-06,Debit,Completed
O020804,C04410,S008,2026-07-26,Debit,Completed
O020805,C09392,S002,2026-03-12,Debit,Completed
O020806,C03713,S007,2025-12-17,Credit Card,Completed
O020807,C08915,S007,2025-10-25,Credit Card,Completed
O020808,C04990,S006,2025-10-12,Cash,Completed
O020809,C01115,S001,2026-01-11,Cash,Completed
O020810,C06455,S004,2025-10-02,Debit,Completed
O020811,C08104,S002,2026-05-03,Cash,Completed
O020812,C04968,S001,2026-03-18,Cash,Completed
O020813,C09209,S006,2026-06-05,Credit Card,Completed
O020814,C01750,S006,2025-09-30,Cash,Completed
O020815,C04979,S007,2026-07-13,Cash,Completed
O020816,C00714,S007,2025-08-26,Debit,Completed
O020817,C00913,S006,2025-10-26,Debit,Completed
O020818,C01366,S001,2026-06-14,Cash,Completed
O020819,C07242,S001,2025-11-15,Cash,Completed
O020820,C07835,S006,2025-08-26,Credit Card,Completed
O020821,C07066,S007,2025-12-26,Cash,Completed
O020822,C07929,S001,2026-01-25,Credit Card,Completed
O020823,C03420,S002,2026-02-09,Credit Card,Completed
O020824,C03332,S007,2026-01-31,Credit Card,Completed
O020825,C03682,S002,2026-03-18,Cash,Completed
O020826,C01905,S001,2025-10-17,Credit Card,Completed
O020827,C01606,S003,2026-03-03,Cash,Completed
O020828,C09236,S003,2026-02-25,Cash,Completed
O020829,C00027,S007,2026-07-18,Credit Card,Completed
O020830,C00051,S007,2026-04-29,Credit Card,Completed
O020831,C07287,S007,2025-10-22,Cash,Completed
O020832,C00248,S003,2026-02-11,Credit Card,Completed
O020833,C04566,S005,2026-01-15,Debit,Completed
O020834,C01179,S008,2025-08-18,Cash,Completed
O020835,C04587,S005,2026-03-21,Credit Card,Completed
O020836,C07483,S002,2026-05-27,Credit Card,Completed
O020837,C03105,S001,2026-04-22,Credit Card,Completed
O020838,C00764,S001,2026-05-18,Credit Card,Completed
O020839,C00496,S007,2025-11-02,Credit Card,Completed
O020840,C09021,S002,2026-02-20,Debit,Completed
O020841,C05941,S001,2025-11-14,Cash,Completed
O020842,C00406,S008,2026-07-04,Credit Card,Completed
O020843,C03498,S002,2025-11-13,Cash,Completed
O020844,C04030,S005,2025-09-28,Cash,Completed
O020845,C04527,S005,2025-10-26,Credit Card,Completed
O020846,C08380,S008,2025-10-17,Credit Card,Completed
O020847,C01023,S008,2026-04-30,Cash,Completed
O020848,C02531,S004,2025-10-15,Credit Card,Completed
O020849,C04257,S002,2025-10-03,Debit,Completed
O020850,C04486,S007,2026-02-11,Credit Card,Completed
O020851,C08261,S007,2025-08-23,Credit Card,Completed
O020852,C03429,S004,2026-05-14,Cash,Completed
O020853,C07846,S006,2026-06-17,Cash,Completed
O020854,C06301,S007,2025-10-05,Credit Card,Completed
O020855,C04432,S008,2026-05-04,Cash,Completed
O020856,C05352,S007,2026-07-25,Credit Card,Completed
O020857,C02681,S008,2025-09-07,Debit,Completed
O020858,C01420,S007,2025-11-12,Cash,Completed
O020859,C06568,S006,2026-04-18,Credit Card,Completed
O020860,C02468,S004,2026-06-08,Credit Card,Completed
O020861,C01392,S002,2025-08-02,Credit Card,Completed
O020862,C05472,S001,2026-07-01,Credit Card,Completed
O020863,C09730,S004,2026-05-09,Cash,Completed
O020864,C05083,S008,2026-07-21,Credit Card,Completed
O020865,C08790,S004,2025-08-09,Credit Card,Completed
O020866,C06443,S008,2025-08-19,Credit Card,Completed
O020867,C04080,S008,2026-05-16,Debit,Completed
O020868,C05488,S001,2026-07-01,Credit Card,Completed
O020869,C07271,S003,2025-10-20,Cash,Completed
O020870,C01820,S008,2026-03-19,Cash,Completed
O020871,C02276,S001,2026-03-10,Credit Card,Completed
O020872,C00833,S001,2025-09-03,Credit Card,Completed
O020873,C09289,S005,2025-12-07,Cash,Completed
O020874,C06463,S002,2025-11-01,Cash,Completed
O020875,C05237,S008,2026-06-10,Cash,Completed
O020876,C00707,S005,2025-11-12,Credit Card,Completed
O020877,C00913,S003,2026-04-19,Cash,Completed
O020878,C06285,S002,2025-11-30,Cash,Completed
O020879,C08815,S003,2025-12-02,Cash,Completed
O020880,C09887,S003,2026-01-21,Debit,Completed
O020881,C06478,S008,2026-04-30,Credit Card,Completed
O020882,C06755,S007,2026-01-17,Cash,Completed
O020883,C01450,S005,2026-05-10,Credit Card,Completed
O020884,C03314,S008,2025-08-21,Credit Card,Completed
O020885,C00731,S004,2025-10-24,Debit,Completed
O020886,C01738,S008,2025-08-08,Debit,Completed
O020887,C08093,S004,2026-06-30,Debit,Completed
O020888,C05163,S001,2025-11-07,Cash,Completed
O020889,C03058,S005,2026-05-14,Credit Card,Completed
O020890,C03757,S002,2025-11-30,Cash,Completed
O020891,C07921,S001,2026-05-04,Debit,Completed
O020892,C06156,S001,2025-11-30,Debit,Completed
O020893,C00181,S005,2025-12-04,Cash,Completed
O020894,C01071,S001,2025-08-20,Debit,Completed
O020895,C03820,S006,2026-03-15,Debit,Completed
O020896,C05204,S003,2026-03-27,Cash,Completed
O020897,C07837,S005,2026-02-04,Cash,Completed
O020898,C04256,S008,2026-03-19,Debit,Completed
O020899,C07778,S003,2025-12-22,Debit,Completed
O020900,C00281,S006,2026-07-12,Credit Card,Completed
O020901,C06096,S006,2026-02-11,Debit,Completed
O020902,C00988,S004,2026-03-18,Credit Card,Completed
O020903,C05750,S001,2026-02-08,Debit,Completed
O020904,C07886,S005,2026-06-24,Debit,Completed
O020905,C00612,S007,2025-10-18,Cash,Completed
O020906,C09186,S003,2026-07-11,Credit Card,Completed
O020907,C05374,S006,2025-09-03,Credit Card,Completed
O020908,C09993,S004,2025-09-18,Credit Card,Completed
O020909,C05704,S005,2025-12-13,Cash,Completed
O020910,C01848,S005,2026-05-15,Cash,Completed
O020911,C05445,S007,2026-01-07,Cash,Completed
O020912,C07239,S008,2025-10-03,Credit Card,Completed
O020913,C07591,S002,2026-01-08,Credit Card,Completed
O020914,C02161,S006,2025-11-27,Credit Card,Completed
O020915,C06701,S002,2026-02-24,Cash,Completed
O020916,C01439,S007,2025-10-27,Credit Card,Completed
O020917,C03746,S006,2025-07-28,Credit Card,Completed
O020918,C00328,S002,2026-06-23,Credit Card,Completed
O020919,C07378,S004,2026-07-10,Credit Card,Completed
O020920,C03371,S007,2026-05-28,Cash,Completed
O020921,C09529,S005,2026-02-08,Cash,Completed
O020922,C07140,S001,2025-12-06,Debit,Completed
O020923,C02749,S008,2026-02-22,Cash,Completed
O020924,C03847,S006,2025-08-31,Credit Card,Completed
O020925,C05305,S003,2026-01-12,Debit,Completed
O020926,C00885,S006,2025-09-08,Cash,Completed
O020927,C04280,S008,2026-07-03,Cash,Completed
O020928,C08219,S004,2026-03-18,Cash,Completed
O020929,C09617,S001,2025-08-08,Credit Card,Completed
O020930,C08954,S003,2026-04-09,Debit,Completed
O020931,C03659,S004,2026-05-19,Debit,Completed
O020932,C07583,S004,2026-06-02,Debit,Completed
O020933,C08766,S005,2026-05-16,Debit,Completed
O020934,C09863,S002,2026-06-18,Debit,Completed
O020935,C04035,S002,2026-04-21,Cash,Completed
O020936,C02431,S004,2026-04-13,Credit Card,Completed
O020937,C02104,S007,2026-03-06,Cash,Completed
O020938,C01306,S004,2026-01-08,Debit,Completed
O020939,C02624,S008,2025-10-13,Credit Card,Completed
O020940,C06943,S003,2025-08-19,Credit Card,Completed
O020941,C00094,S003,2025-11-28,Debit,Completed
O020942,C07284,S008,2026-04-15,Credit Card,Completed
O020943,C02560,S003,2026-04-06,Cash,Completed
O020944,C02351,S007,2025-10-08,Credit Card,Completed
O020945,C04323,S007,2026-01-28,Debit,Completed
O020946,C05234,S005,2025-12-24,Debit,Completed
O020947,C02585,S007,2026-04-19,Cash,Completed
O020948,C01949,S007,2026-04-17,Debit,Completed
O020949,C08446,S001,2026-06-13,Credit Card,Completed
O020950,C07632,S005,2025-10-22,Debit,Completed
O020951,C03005,S003,2026-05-16,Debit,Completed
O020952,C09693,S007,2025-10-15,Cash,Completed
O020953,C04540,S008,2025-10-25,Credit Card,Completed
O020954,C09683,S007,2025-10-27,Credit Card,Completed
O020955,C08573,S001,2025-09-24,Credit Card,Completed
O020956,C06593,S001,2026-03-25,Credit Card,Completed
O020957,C05733,S008,2026-06-05,Debit,Completed
O020958,C07226,S001,2026-03-26,Credit Card,Completed
O020959,C06622,S003,2026-06-28,Cash,Completed
O020960,C05696,S008,2025-08-14,Credit Card,Completed
O020961,C03153,S004,2026-02-09,Debit,Completed
O020962,C08690,S007,2026-03-29,Credit Card,Completed
O020963,C08127,S006,2025-10-16,Credit Card,Completed
O020964,C09412,S008,2026-07-05,Debit,Completed
O020965,C03894,S003,2025-09-02,Debit,Completed
O020966,C06810,S003,2026-01-03,Credit Card,Completed
O020967,C08371,S008,2025-12-10,Debit,Completed
O020968,C00324,S007,2025-08-03,Cash,Completed
O020969,C07555,S008,2026-03-25,Credit Card,Completed
O020970,C05560,S008,2026-05-12,Cash,Completed
O020971,C09708,S004,2026-04-14,Cash,Completed
O020972,C00011,S005,2025-09-14,Debit,Completed
O020973,C01701,S006,2025-10-08,Credit Card,Completed
O020974,C03303,S001,2026-02-12,Debit,Completed
O020975,C00249,S003,2026-03-09,Credit Card,Completed
O020976,C01215,S001,2026-02-06,Debit,Completed
O020977,C08973,S005,2026-01-09,Credit Card,Completed
O020978,C03636,S007,2026-02-12,Debit,Completed
O020979,C05833,S002,2026-03-09,Cash,Completed
O020980,C00338,S004,2026-07-20,Cash,Completed
O020981,C02369,S002,2026-05-07,Debit,Completed
O020982,C01699,S005,2025-08-14,Debit,Completed
O020983,C01974,S002,2026-06-15,Credit Card,Completed
O020984,C00908,S008,2025-11-03,Cash,Completed
O020985,C02020,S001,2026-04-13,Credit Card,Completed
O020986,C06608,S005,2026-07-19,Credit Card,Completed
O020987,C02301,S003,2026-02-25,Debit,Completed
O020988,C09082,S005,2025-09-11,Debit,Completed
O020989,C03804,S005,2025-11-05,Debit,Completed
O020990,C05818,S002,2025-11-18,Debit,Completed
O020991,C08088,S001,2026-02-02,Debit,Completed
O020992,C06744,S003,2025-12-14,Credit Card,Completed
O020993,C00902,S007,2025-11-18,Debit,Completed
O020994,C01245,S001,2026-01-09,Credit Card,Completed
O020995,C02709,S006,2026-04-02,Debit,Completed
O020996,C05807,S005,2025-08-12,Credit Card,Completed
O020997,C04077,S008,2025-10-22,Debit,Completed
O020998,C05127,S005,2025-12-21,Cash,Completed
O020999,C08379,S008,2025-08-02,Cash,Completed
O021000,C09073,S007,2026-02-13,Credit Card,Completed
O021001,C00509,S002,2025-12-13,Debit,Completed
O021002,C03699,S008,2026-01-28,Cash,Completed
O021003,C00358,S004,2026-03-17,Cash,Completed
O021004,C02993,S003,2025-08-02,Debit,Completed
O021005,C06918,S006,2026-05-12,Debit,Completed
O021006,C06248,S003,2026-04-23,Credit Card,Completed
O021007,C07459,S006,2026-02-09,Cash,Completed
O021008,C06631,S007,2025-12-03,Credit Card,Completed
O021009,C01988,S007,2025-08-04,Credit Card,Completed
O021010,C08549,S001,2025-08-23,Debit,Completed
O021011,C07572,S006,2025-11-29,Credit Card,Completed
O021012,C03091,S001,2026-03-02,Credit Card,Completed
O021013,C00736,S008,2025-09-28,Cash,Completed
O021014,C04520,S004,2025-10-30,Debit,Completed
O021015,C01264,S007,2025-11-02,Credit Card,Completed
O021016,C06231,S003,2026-03-22,Credit Card,Completed
O021017,C01174,S003,2026-05-31,Debit,Completed
O021018,C04912,S004,2026-07-05,Debit,Completed
O021019,C03564,S008,2026-01-24,Credit Card,Completed
O021020,C09260,S002,2026-02-22,Debit,Completed
O021021,C06669,S007,2026-07-03,Debit,Completed
O021022,C09130,S006,2026-06-21,Credit Card,Completed
O021023,C01426,S005,2026-03-11,Debit,Completed
O021024,C02956,S006,2025-09-29,Credit Card,Completed
O021025,C06832,S003,2026-07-23,Cash,Completed
O021026,C09597,S002,2025-08-22,Credit Card,Completed
O021027,C07414,S001,2026-01-02,Cash,Completed
O021028,C04694,S008,2025-08-08,Cash,Completed
O021029,C04358,S004,2025-11-12,Cash,Completed
O021030,C04883,S006,2026-02-17,Cash,Completed
O021031,C08436,S003,2026-02-27,Cash,Completed
O021032,C01032,S005,2026-01-19,Cash,Completed
O021033,C01597,S008,2025-10-25,Credit Card,Completed
O021034,C01049,S003,2025-09-14,Debit,Completed
O021035,C03610,S005,2025-11-28,Credit Card,Completed
O021036,C09506,S006,2026-06-14,Credit Card,Completed
O021037,C08214,S008,2025-12-27,Cash,Completed
O021038,C09848,S002,2025-10-08,Credit Card,Completed
O021039,C07510,S004,2026-07-13,Credit Card,Completed
O021040,C03293,S004,2025-09-15,Credit Card,Completed
O021041,C04282,S008,2026-01-10,Debit,Completed
O021042,C04776,S005,2026-05-31,Debit,Completed
O021043,C03286,S008,2025-11-17,Credit Card,Completed
O021044,C04477,S005,2026-03-20,Credit Card,Completed
O021045,C07982,S001,2025-12-14,Debit,Completed
O021046,C03234,S004,2026-01-18,Cash,Completed
O021047,C01815,S001,2025-09-26,Debit,Completed
O021048,C06506,S001,2025-12-26,Credit Card,Completed
O021049,C07165,S006,2026-06-10,Credit Card,Completed
O021050,C04350,S008,2026-04-07,Cash,Completed
O021051,C01490,S006,2025-10-19,Debit,Completed
O021052,C03806,S006,2026-02-04,Debit,Completed
O021053,C01238,S004,2026-04-10,Credit Card,Completed
O021054,C04765,S003,2026-04-06,Debit,Completed
O021055,C04128,S004,2026-05-19,Debit,Completed
O021056,C06335,S004,2026-03-17,Credit Card,Completed
O021057,C05163,S006,2025-12-02,Credit Card,Completed
O021058,C03389,S006,2026-03-07,Credit Card,Completed
O021059,C08010,S003,2025-11-28,Credit Card,Completed
O021060,C01381,S004,2025-11-23,Debit,Completed
O021061,C08445,S004,2026-03-19,Cash,Completed
O021062,C06978,S002,2025-09-07,Debit,Completed
O021063,C05084,S005,2025-10-03,Credit Card,Completed
O021064,C03055,S007,2026-02-22,Cash,Completed
O021065,C02736,S002,2025-08-31,Credit Card,Completed
O021066,C08307,S005,2026-04-23,Debit,Completed
O021067,C01569,S007,2026-07-06,Credit Card,Completed
O021068,C00430,S007,2025-12-05,Debit,Completed
O021069,C01629,S002,2025-08-23,Credit Card,Completed
O021070,C00611,S007,2026-06-16,Cash,Completed
O021071,C02324,S003,2025-09-01,Credit Card,Completed
O021072,C09597,S003,2025-10-19,Debit,Completed
O021073,C01730,S007,2026-04-08,Debit,Completed
O021074,C09058,S004,2025-10-19,Debit,Completed
O021075,C01169,S003,2025-11-26,Cash,Completed
O021076,C00080,S002,2026-06-27,Cash,Completed
O021077,C08471,S002,2026-07-02,Credit Card,Completed
O021078,C08645,S008,2025-11-29,Cash,Completed
O021079,C09397,S001,2026-01-20,Credit Card,Completed
O021080,C02422,S001,2026-01-08,Cash,Completed
O021081,C08605,S001,2025-08-03,Cash,Completed
O021082,C00826,S001,2026-07-28,Credit Card,Completed
O021083,C00347,S006,2025-11-15,Credit Card,Completed
O021084,C04374,S003,2025-09-08,Cash,Completed
O021085,C07097,S002,2025-10-21,Cash,Completed
O021086,C07278,S005,2026-05-27,Credit Card,Completed
O021087,C08964,S006,2026-05-20,Debit,Completed
O021088,C05647,S002,2026-01-20,Cash,Completed
O021089,C03466,S005,2026-03-15,Debit,Completed
O021090,C05363,S005,2026-02-15,Cash,Completed
O021091,C04330,S006,2025-11-09,Cash,Completed
O021092,C02417,S007,2025-10-25,Debit,Completed
O021093,C01568,S003,2025-12-24,Debit,Completed
O021094,C09061,S007,2025-11-28,Cash,Completed
O021095,C02369,S002,2026-02-16,Credit Card,Completed
O021096,C04780,S003,2025-12-16,Debit,Completed
O021097,C07633,S006,2025-08-27,Credit Card,Completed
O021098,C00345,S006,2026-02-23,Cash,Completed
O021099,C07857,S006,2026-03-12,Cash,Completed
O021100,C03229,S005,2025-07-30,Credit Card,Completed
O021101,C02558,S004,2026-06-12,Debit,Completed
O021102,C06387,S008,2026-06-11,Debit,Completed
O021103,C01943,S008,2025-08-09,Credit Card,Completed
O021104,C06961,S002,2026-05-19,Credit Card,Completed
O021105,C03527,S002,2026-04-25,Cash,Completed
O021106,C05623,S008,2025-10-09,Debit,Completed
O021107,C08273,S007,2026-07-11,Debit,Completed
O021108,C04576,S008,2025-09-24,Credit Card,Completed
O021109,C00168,S006,2025-10-02,Credit Card,Completed
O021110,C00447,S001,2026-03-30,Debit,Completed
O021111,C06204,S008,2026-02-01,Credit Card,Completed
O021112,C08793,S002,2026-04-01,Credit Card,Completed
O021113,C04669,S007,2025-08-09,Cash,Completed
O021114,C09685,S007,2026-07-09,Credit Card,Completed
O021115,C05646,S003,2025-08-25,Debit,Completed
O021116,C07972,S006,2026-03-12,Credit Card,Completed
O021117,C00869,S004,2026-05-24,Debit,Completed
O021118,C02008,S008,2026-01-11,Cash,Completed
O021119,C05296,S007,2025-09-26,Debit,Completed
O021120,C06607,S001,2025-08-06,Cash,Completed
O021121,C09229,S006,2026-01-22,Credit Card,Completed
O021122,C01528,S005,2025-12-29,Cash,Completed
O021123,C02681,S005,2025-12-02,Credit Card,Completed
O021124,C03253,S008,2026-06-28,Credit Card,Completed
O021125,C09927,S004,2026-05-24,Credit Card,Completed
O021126,C08952,S005,2025-08-02,Cash,Completed
O021127,C04880,S008,2025-08-23,Debit,Completed
O021128,C01667,S003,2025-09-23,Debit,Completed
O021129,C02336,S006,2026-04-14,Cash,Completed
O021130,C04222,S004,2026-02-14,Credit Card,Completed
O021131,C03950,S002,2025-09-22,Credit Card,Completed
O021132,C02276,S001,2026-05-30,Cash,Completed
O021133,C08842,S001,2026-05-15,Cash,Completed
O021134,C03351,S007,2025-10-06,Debit,Completed
O021135,C01105,S001,2025-11-18,Debit,Completed
O021136,C02858,S004,2025-09-04,Debit,Completed
O021137,C04229,S008,2026-02-20,Cash,Completed
O021138,C08624,S002,2025-10-30,Credit Card,Completed
